	GSM3038876_M-17-1.CEL	GSM3038877_M-17-2.CEL	GSM3038878_M-17-3.CEL	GSM3038879_S-17-1.CEL	GSM3038880_S-17-2.CEL	GSM3038881_C-17-1.CEL	GSM3038882_C-17-2.CEL	GSM3038883_C-17-3.CEL	GSM3038884_M-24-1.CEL	GSM3038885_M-24-2.CEL	GSM3038886_M-24-3.CEL	GSM3038887_S-24-1.CEL	GSM3038888_S-24-2.CEL	GSM3038889_S-24-3.CEL	GSM3038890_C-24-1.CEL	GSM3038891_C-24-2.CEL	GSM3038892_C-24-3.CEL	GSM3038893_M-49-1.CEL	GSM3038894_M-49-2.CEL	GSM3038895_M-49-3.CEL	GSM3038896_S-49-1.CEL	GSM3038897_S-49-2.CEL	GSM3038898_S-49-3.CEL	GSM3038899_C-49-1.CEL	GSM3038900_C-49-2.CEL	GSM3038901_C-49-3.CEL
Solyc01g112250.2	9.2596705	9.758428339	9.901498408	9.884391624	9.639568473	9.140516756	9.210601683	9.538925821	9.810641351	9.337865728	9.593568283	9.458100476	9.359218814	9.48567509	9.243691752	9.937354321	9.578710918	9.301195368	9.422244305	9.786119245	9.326276845	9.084415091	9.103777075	9.266196022	9.157448912	9.646299626
Solyc01g112260.2	8.073855639	7.053966563	7.138394201	7.179438837	7.436159673	8.444784702	7.701282167	7.582328661	7.01262257	7.986103392	7.985597334	7.629829364	6.8720541	7.633630085	7.318242962	6.208026172	7.201082095	6.536910169	6.924385927	7.906565687	8.262212957	7.849012746	7.206428525	7.574081001	7.924836832	7.029027705
Solyc01g112280.2	8.654849817	8.787443146	8.651572691	9.139591582	8.48732479	9.025080841	9.268849157	8.774702101	8.680436221	8.100799342	8.305762329	8.155309352	9.37121017	8.612199007	8.837664282	8.852083364	9.062643647	9.606988492	9.45324172	8.782188069	8.849784137	8.84441405	8.395503197	8.822060581	8.732965198	8.9565879
Solyc01g112290.2	7.000306141	8.620810002	8.497724804	8.851680458	7.758520817	7.191769575	7.729511563	8.237813267	7.597093176	7.127733172	7.764750337	7.414904408	7.713654222	6.954731919	7.49798045	8.783245003	7.82431629	7.21317267	7.817229577	8.390473181	7.612508203	7.006133016	6.419039598	6.666855102	6.853595679	7.758857384
Solyc02g005050.2	10.89597781	10.91868443	10.69383129	11.45878374	10.53677123	10.77717264	10.86767021	10.74216508	9.709726929	10.20246427	10.6332007	10.43434017	10.92218229	9.691017135	10.59440711	11.5028311	11.14391178	10.85899357	10.54947284	10.97577907	10.83117592	10.77545972	10.46098316	10.61244605	9.642072633	10.51422401
Solyc02g005200.2	5.183329652	6.289864193	6.243630202	6.670347626	5.456428704	5.645152263	5.420003517	5.123712171	5.628138714	5.583455772	5.693910611	5.584442711	5.908223648	4.921420815	5.039233558	6.530340464	5.689636409	5.652045915	5.539759512	5.647490553	5.654447097	5.388793853	5.374169585	5.424203253	5.092729922	5.748455097
Solyc02g005350.2	10.13410843	9.568764045	10.05557325	10.00583778	9.84301513	9.715136737	9.449679498	10.04157594	9.468467205	9.802845894	9.828351429	9.81520001	9.90509758	9.800564361	9.422560831	9.707763659	9.68490391	9.848305442	10.07831704	10.00912266	9.936261224	9.887550159	9.482608748	9.979774649	9.98360717	9.748891476
Solyc02g005480.2	5.583946157	6.278686806	5.943606728	6.374172108	6.178136542	5.435513214	5.435908367	6.032028031	6.078882731	5.645756717	5.934614571	5.787402079	5.762391729	5.736759113	5.419878779	6.202061374	5.863681459	5.610350309	5.87465167	6.086413063	5.572810507	5.766581823	5.615541022	5.919093108	5.836835182	6.016746432
Solyc02g005510.2	7.128811415	7.529977357	7.887632276	7.751944036	7.481781967	7.128484916	7.299421249	7.826783777	7.207815835	7.044094683	7.409684221	7.169655578	7.368514223	7.188050575	7.271617579	8.17804193	7.716450091	6.995821038	7.620043919	7.835351664	7.268659435	7.032202454	6.818410014	6.99238576	7.083964002	7.13951171
Solyc02g011750.1	5.138855552	7.015548464	7.977455061	8.357431161	7.042934538	5.485512692	5.831436212	8.513976906	5.654850353	5.316128513	5.962789006	5.817511218	6.177022491	5.415888874	5.845778829	9.077202622	6.382780721	5.113608753	6.524747633	7.650771923	6.102545513	5.751593204	5.278670044	4.900170545	5.149673226	5.572231062
Solyc02g011760.1	4.824638775	6.320719022	7.036627641	7.051068245	6.62288681	5.287861758	5.67349593	7.492720697	5.574079055	5.369936669	5.451141841	5.510925751	5.486238579	5.222542076	5.596773919	8.205600114	6.077305555	4.855293686	5.950530345	6.596121429	5.573405257	5.640037214	4.959537802	4.378560509	4.461100225	5.783203521
Solyc02g011800.1	5.57611505	7.009075773	7.754657168	8.650819148	6.879560929	5.659793785	5.890626239	8.266135889	5.855428434	5.717091327	6.136464264	6.057661099	6.423868177	5.729526702	5.828277049	9.239915663	6.783689132	5.564085726	6.581686269	7.508861054	6.011272121	6.252093522	5.881665018	5.440408211	5.512062858	5.992221668
Solyc02g011980.1	11.21515911	10.52227504	9.829526471	9.752757402	10.50004065	11.27099661	11.1796438	9.873388225	11.0524735	10.98889315	10.4820991	10.8261113	10.93378286	11.12187795	11.4392987	8.71602279	10.31105466	11.39818343	10.4031285	10.00708522	10.78516336	10.94401562	11.45554905	11.52746497	11.47789105	11.33376124
Solyc02g012020.1	4.736109611	6.221413493	7.088022384	7.820297624	6.453024354	5.324870231	5.459361083	7.639486003	5.882683942	5.100503918	5.640317746	5.658643283	5.892206471	5.413539789	5.408027976	7.971050557	6.288531552	4.632653337	6.02531769	7.226477108	5.943794306	6.064369933	5.810781171	5.12867206	4.65359234	5.791302024
Solyc02g014020.1	5.710567781	5.628255141	5.483343709	5.195923289	5.820718677	5.725074032	6.048008035	5.665218916	6.314924055	6.335088216	5.860767081	5.693384773	5.357020384	5.62705275	6.175138549	6.468213554	5.398809155	5.849668612	5.422118666	5.673943107	5.41820125	5.856310306	6.155481225	6.624138216	6.355866691	5.763936057
Solyc02g014150.2	4.989813349	5.63726865	5.836039709	5.875645225	5.081635869	5.43870673	4.636250761	5.864499413	4.338437709	5.434301666	5.201833812	4.6086335	4.85184134	5.495288514	5.308108221	5.199157694	5.053309757	4.508035236	4.88528514	6.211495198	4.829277997	4.980202407	4.471285101	3.864331155	4.325999894	5.998759287
Solyc02g014310.2	10.66011467	9.900839449	9.367501132	9.287940755	10.02116776	9.948969314	10.56927355	9.712273066	10.23322516	10.81659623	10.51500256	10.7374685	10.0096286	10.33135948	10.84064105	9.625342584	9.950570614	10.19458674	9.885929726	9.614776178	9.8007557	10.43443644	11.17646649	10.54087692	10.67876152	10.05593667
Solyc02g014460.2	3.238155403	3.35136681	4.21605438	4.031398911	3.52193608	3.294050072	2.920780147	4.407372674	3.109429048	3.228852516	3.313173499	3.262822752	3.320958283	3.238483747	3.105603468	4.645597067	3.811276334	3.15852341	3.675966919	4.138032313	3.32108112	3.247742065	3.297981687	3.260277842	3.180471792	3.352082892
Solyc02g014720.2	7.682578613	7.616020181	7.32570368	7.225878391	7.596158721	8.068054363	8.053967556	7.100986191	8.39958305	8.277994584	7.919812189	7.968388502	7.360536814	7.802481931	8.23763241	7.310443886	7.209735971	7.654009042	7.116497147	7.460109897	7.632920145	7.880328278	8.467983021	8.199452556	8.036951629	7.946106908
Solyc02g014870.2	10.8881451	10.96964351	11.0560956	10.94809275	11.18663155	11.26862733	10.56292145	10.6512155	11.04946121	10.65540751	10.82770628	10.80528242	11.49164899	11.13352187	10.54982314	10.51077615	10.72054418	11.5844673	11.36388824	10.9002224	11.26599721	11.5038418	11.20987889	11.03323261	11.15407116	11.038127
Solyc02g020910.2	7.753036045	8.145081551	8.674549235	9.427823751	8.501006378	7.655103971	7.570791036	8.853405048	7.544393281	7.257712799	8.071899007	8.193589447	8.330837591	7.831683725	7.910272596	9.463116002	8.641809551	8.132803388	8.168731327	8.44690895	8.247259977	8.21226357	7.376731711	7.833112457	7.88299602	8.189717435
Solyc02g020940.2	2.924526825	3.463070828	3.535020703	4.057973809	3.270000083	3.110534204	3.252151226	3.88625054	3.037119131	3.056673922	3.136822057	3.036042215	3.401452121	3.217468651	3.059242728	4.158203415	3.260691485	3.120369517	3.298321624	3.462603648	3.324883902	2.97481633	2.851957398	3.210716892	3.195157991	3.695084093
Solyc02g021050.2	3.807290733	4.004246349	3.98674763	4.1898963	3.879487358	3.724550417	3.975541744	4.134802512	3.675473398	3.923291452	4.142496172	4.045953864	3.976523945	4.155209925	4.052748158	4.164267124	3.988328569	4.249318256	3.887697863	3.920316853	3.843491232	4.130487559	4.117781907	3.908047176	3.926846862	3.717664044
Solyc02g021240.2	9.232004023	9.549624257	9.380015015	9.72380108	9.271639629	9.673153876	9.593784404	9.549624257	9.035055328	9.286657285	9.268072381	9.282237012	9.833501472	9.34160579	9.53167864	9.616449882	9.717095626	9.614187827	9.843157058	9.52544626	9.502982778	9.566254581	9.335747311	8.9965789	9.130511091	9.14176231
Solyc02g021340.2	3.498035223	3.370013247	3.033478211	3.201756198	3.429445262	3.961468121	3.959066637	3.14653966	3.693374428	3.835901044	3.51831806	3.634289366	3.571444162	3.262233045	4.032048762	3.250249393	3.151811293	3.718745947	3.458127732	3.05031911	3.243541121	3.434309727	3.937992912	3.768606764	3.45208507	3.550467961
Solyc02g021440.2	7.358852227	7.083863913	7.355171804	6.813113204	7.383058624	7.89106034	8.29322658	7.906169821	7.485178325	6.848458907	6.828773344	7.02684264	7.463958117	7.741677894	8.013667067	8.356839589	8.355754095	6.869624808	6.931673136	7.800923145	7.76161092	7.177661046	7.542140286	7.538714333	7.208144075	6.770327355
Solyc02g021470.2	8.771511062	9.534610662	9.45049802	9.505591677	9.141436737	8.898952192	9.25349128	9.246402663	9.320836915	8.985391259	9.030621325	8.957105	9.05758111	8.922888344	9.104125338	9.580317531	9.430576637	9.068749434	9.251970249	9.267199157	8.871484138	8.974559952	8.624846895	8.918298888	8.711744642	9.234429411
Solyc02g021550.2	8.983634605	9.514199955	9.414193498	9.582674556	9.647505875	9.090557455	9.48594694	9.678290417	9.325133136	9.410109189	9.336172246	9.476339313	9.685044255	9.50798255	9.644363791	9.873358234	9.64479264	9.44481719	9.547293778	9.428076303	9.331400313	9.66342307	9.588725445	8.824401381	8.945968793	9.227568427
Solyc02g021560.2	8.655712245	8.773850766	8.586510338	8.531591635	8.870067195	8.789655438	8.758220666	8.867042026	8.757570792	9.091732944	8.999002721	8.955863966	8.694599884	8.716605255	8.74676396	8.894111771	9.11958175	8.552079756	8.917424899	8.775622035	8.590969729	9.135815914	9.063266486	8.713573688	8.733631329	8.691809506
Solyc02g021600.1	6.61837439	7.110642651	6.886973188	6.246189906	6.946895257	6.838668655	7.351586502	7.355058511	7.071926941	6.931363863	6.895386306	6.89914569	6.61685667	7.313852995	7.624528465	6.828448344	7.297987195	6.232172236	6.742224766	7.270984231	7.134349407	6.570494773	6.680578391	6.36964834	6.321191692	7.160028239
Solyc02g021640.2	9.330153738	8.07841379	8.752642801	9.018718859	8.606880375	8.402569686	7.452313418	8.37219254	7.982017711	8.266116973	8.684572794	8.54137781	8.393788488	8.463152122	7.477888035	9.034197498	8.610758056	8.483596584	8.483508684	8.450675144	8.703899029	8.707749859	7.984524739	9.021727712	9.046483542	8.031796158
Solyc02g021650.2	9.049987726	8.800026395	8.663718401	8.487844241	8.629131409	8.945164754	9.107104137	9.036506801	8.611808572	8.815400743	8.795178288	8.74891899	8.930386142	8.74891899	9.114795194	8.752353349	9.010677949	9.032169438	9.006043751	8.828139387	8.782533573	8.97372854	9.127963713	8.796140631	8.912462284	8.729779845
Solyc02g021690.2	5.566950948	6.069514714	6.049389014	6.705381077	5.868385017	5.689360279	5.645779332	6.017497407	5.674961946	5.833988944	5.755936616	5.831339818	6.081441526	5.595247978	5.422250139	6.681330207	5.721834593	5.524920469	5.743831949	6.163824199	5.569116218	5.660010103	5.600145216	5.514643107	5.597355287	5.708487076
Solyc02g021700.2	6.720281059	6.854500358	6.61327815	6.845883857	6.705483137	6.82932963	6.812616543	6.587765631	6.851732103	6.960120738	6.708920483	6.74995996	6.963587296	6.562172246	6.709392893	6.908293028	6.66786488	6.735954779	6.648672414	6.724302482	6.625753183	6.655797587	6.846970697	6.729819225	6.804887296	6.707278963
Solyc02g021760.2	5.358663166	5.886055264	6.35442919	6.517421751	5.732400721	5.519821147	5.567453026	5.796023462	5.418624358	5.306127579	5.410806648	5.393651256	5.894341575	5.43989184	5.28496262	6.38985602	5.57259832	5.653566816	5.688060754	5.9669413	5.625897707	5.458653294	5.312953986	5.261903178	5.467759381	5.383863897
Solyc02g022870.2	8.977689128	9.571125449	9.639353256	10.0465884	9.386645544	8.823986748	9.012994767	9.618556548	8.552297291	9.108362109	9.372395559	9.334645944	9.473722566	8.921085472	9.005598247	10.25676829	9.435577	8.898894882	9.602690991	9.723188488	9.107431822	9.386295777	9.387110771	8.677938227	8.837535068	8.849004307
Solyc02g023970.2	8.595144241	7.445102597	6.746859188	6.888533269	7.523867668	8.039487879	8.618679089	7.06296028	8.262112044	8.735439225	7.83508764	8.118130475	7.600941441	8.190726252	8.741362808	6.807701582	7.195914899	8.227645065	7.272795211	7.042636922	7.624347343	8.02191599	8.917019539	8.612731615	8.654001551	7.863400399
Solyc02g023990.2	4.087796465	4.215170291	3.811785962	4.116787511	3.601252433	4.034714979	3.932145196	3.931581573	3.442017225	4.00918991	3.768422442	4.07617845	4.143977816	3.978340202	3.998718456	4.474491808	3.68480093	4.429502208	3.903443853	4.415935507	4.250627615	4.342987748	4.591428552	4.03527376	4.04892954	3.875167959
Solyc02g024050.2	10.67191912	10.97570356	11.19596915	10.46514221	11.25312711	9.970814397	10.24491415	9.394440014	11.24284203	11.5630203	11.59265738	11.43864495	10.20992373	11.88736803	9.990628044	9.217874847	9.620430567	11.35853062	10.56207108	9.750740423	9.817370334	10.55954936	11.06148152	11.07869726	11.01643828	10.56678481
Solyc02g030170.2	12.99653576	12.57433037	12.36285845	12.58011383	11.92553507	12.98771332	12.65086091	12.54672703	12.21130496	11.93476449	12.10313895	11.64510702	12.67009938	12.46834778	12.54202715	12.62717703	12.49236148	12.93579537	12.82034627	12.56521634	12.7788504	12.69582812	12.58098277	12.71989975	12.55565827	12.36136457
Solyc02g030220.1	7.970850435	5.62614765	3.408586444	6.894146095	3.450373496	5.036427004	2.630085986	2.791882345	2.710681731	3.599119943	6.561046772	5.601102588	4.767867921	2.930830634	4.077481861	4.116203842	4.390250437	4.878684742	2.791925998	7.537952159	7.286180941	5.148306806	4.313223595	8.235616181	3.121406688	5.40703458
Solyc02g030250.2	10.02044259	9.51644092	9.68919371	9.466323971	9.786816543	9.637591134	9.673298849	9.797937831	9.441303891	10.22350976	9.905034286	9.813098756	9.592830986	9.851352716	9.588580303	9.535220363	9.755379338	9.601546694	9.936948555	9.630516766	9.732437503	9.636057453	9.961491573	9.406702142	9.740071638	9.620842741
Solyc02g030300.2	3.894015309	5.168835044	3.991849912	4.870255045	4.04127039	4.987488786	6.134569991	4.479942225	4.076741437	3.948018757	4.385671467	4.258389013	4.69929283	3.4503583	6.207830622	5.051247254	4.726301836	4.851918864	3.818726055	5.176582051	5.077276432	4.53256948	4.884222098	4.610241771	3.902910404	5.103987283
Solyc02g030340.1	3.835031574	4.983357098	4.540950513	5.023886677	4.469976821	4.568815945	5.466107254	4.519577957	4.33622305	3.965892973	4.682203055	4.53640183	4.478217498	3.862523171	5.478978377	4.574821914	4.450881431	4.337094606	3.866101265	4.763823766	4.467800521	4.366086563	4.698661502	4.560031633	4.33019075	4.474217719
Solyc02g030380.1	3.835031574	4.983357098	4.540950513	5.023886677	4.469976821	4.568815945	5.466107254	4.519577957	4.33622305	3.965892973	4.682203055	4.53640183	4.478217498	3.862523171	5.478978377	4.574821914	4.450881431	4.337094606	3.866101265	4.763823766	4.467800521	4.366086563	4.698661502	4.560031633	4.33019075	4.474217719
Solyc02g030480.2	3.448392238	3.513645501	4.074531131	3.998023499	4.102266094	4.127622388	3.074618282	3.602025386	3.384373701	5.324748748	4.390601154	4.57975107	3.146412071	3.97723752	3.42878668	4.228043388	3.951369941	3.724384909	3.447170421	3.980296756	4.186790331	3.623763729	3.140570656	3.421061508	3.379548621	3.602244805
Solyc02g031830.1	9.190959524	9.391026471	9.548355207	9.657134324	9.347535265	9.418072753	9.048990986	9.607740023	9.354040735	9.07765184	9.127468835	9.026019695	9.140668473	9.081065718	9.0990484	9.835084914	9.559519203	9.00647397	9.48396027	9.615487319	9.242835579	9.177814871	8.782579957	9.022314358	9.086517323	9.320883092
Solyc02g031860.2	8.784211082	8.120136581	7.656898822	7.638816763	8.033677203	8.317994812	8.84411518	7.956184613	8.593901186	8.641771413	8.325227418	8.3684083	8.182167086	8.466280341	8.936673986	7.771984915	8.014233993	8.627052993	8.009735199	7.771383508	8.271335468	8.683535176	9.028451885	9.105154331	9.021829955	8.429916895
Solyc02g031910.2	8.784211082	8.120136581	7.656898822	7.638816763	8.033677203	8.317994812	8.84411518	7.956184613	8.593901186	8.641771413	8.325227418	8.3684083	8.182167086	8.466280341	8.936673986	7.771984915	8.014233993	8.627052993	8.009735199	7.771383508	8.271335468	8.683535176	9.028451885	9.105154331	9.021829955	8.429916895
Solyc02g031970.1	10.2433039	10.1201946	10.27569494	10.40745933	10.20697809	9.609862138	9.527087185	9.966626833	9.773912324	9.981571287	10.11972033	10.08087884	9.906662016	9.828669927	9.544245665	10.01113201	9.898536727	9.857641848	9.885810153	10.01742385	9.860162842	9.946235809	9.818875872	9.945210401	9.970334907	9.815346425
Solyc02g031980.2	7.557978653	8.691851839	8.917576692	8.672878048	8.204673511	8.133376082	8.434997009	8.196664309	8.631069902	7.779142343	8.295439157	7.861511618	8.434408746	7.548697263	8.096601066	8.877668355	8.304492786	8.570863051	8.933712099	8.112099027	7.876241129	7.712515259	7.256908558	7.391461757	7.913645806	8.078743095
Solyc02g032120.2	6.62011531	7.1346293	7.37124804	7.210820971	7.115604583	6.710810645	7.25324168	7.314463852	6.833235067	6.802873061	6.998806495	6.799141523	7.170198002	7.059497216	7.03501638	7.165997917	6.960232747	6.992471143	7.387217651	7.449658985	6.911506233	7.210610896	7.51691463	6.559170841	6.635231415	6.811221198
Solyc02g032300.2	7.426747467	7.845364505	7.899944822	8.199350669	7.56472571	7.433492364	7.494383595	7.798663854	7.432650503	7.351304176	7.445508599	7.362925691	7.794656004	7.261815224	7.28294665	8.150154715	7.580424267	7.437911744	7.722941095	7.878201719	7.371417369	7.413458568	7.277632687	7.354468004	7.25733847	7.635354794
Solyc02g032840.1	7.117826872	7.477179158	7.625711397	8.329026901	7.824778574	8.951437033	7.399319563	8.540671553	7.089543215	8.662738281	8.256077828	7.898559533	8.226717221	8.334921649	7.674429699	8.092544977	8.311134837	7.746073468	8.355386258	7.968700345	8.052818116	8.352584912	8.200169598	7.314070062	7.827846812	7.248901264
Solyc02g032910.1	3.853613261	3.363168272	4.161309858	3.500507297	3.25963413	4.574568129	3.194374658	4.056891166	3.375109829	3.437479598	3.161979165	3.308580657	4.099718933	3.308416811	3.425310798	3.688799431	5.091222965	3.132010837	2.826149297	4.664729659	5.000657949	4.048214839	4.001685527	3.083094709	3.227096873	2.900228105
Solyc02g032920.2	6.605683093	7.503464477	7.572065844	8.43768511	7.827741795	6.064613517	6.573495856	7.930094963	6.531424452	6.323912551	7.011109023	7.498781114	7.287562399	6.984151401	6.693096855	8.266295005	7.469241188	6.785985616	6.892706424	7.664150832	6.991578896	7.12464627	6.632933446	6.35073573	6.822745304	7.012795515
Solyc02g032930.2	9.652455049	9.803975535	9.934413605	10.27642827	9.815603132	9.412013266	9.354670943	10.08393986	9.332371826	9.349295836	9.706117258	9.810194523	10.00744295	9.645210809	9.455756205	10.33336459	10.04417315	9.69164186	9.881654601	9.849151124	9.718186823	9.729688332	9.378445788	9.663119412	9.858089796	9.803543256
