	GSM2857543_M-17-1.CEL	GSM2857544_M-17-2.CEL	GSM2857545_M-17-3.CEL	GSM2857546_S-17-1.CEL	GSM2857547_S-17-2.CEL	GSM2857548_S-17-3.CEL	GSM2857549_C-17-1.CEL	GSM2857550_C-17-2.CEL	GSM2857551_C-17-3.CEL	GSM2857552_M-24-1.CEL	GSM2857553_M-24-2.CEL	GSM2857554_M-24-3.CEL	GSM2857555_S-24-1.CEL	GSM2857556_S-24-2.CEL	GSM2857557_S-24-3.CEL	GSM2857558_C-24-1.CEL	GSM2857559_C-24-2.CEL	GSM2857560_C-24-3.CEL	GSM2857561_M-49-1.CEL	GSM2857562_M-49-2.CEL	GSM2857563_M-49-3.CEL	GSM2857564_S-49-1.CEL	GSM2857565_S-49-2.CEL	GSM2857566_S-49-3.CEL	GSM2857567_C-49-1.CEL	GSM2857568_C-49-2.CEL	GSM2857569_C-49-3.CEL
Solyc09g090600.2	3.272685406	3.703132917	3.828051637	4.908655412	4.078085128	3.819856926	3.233814493	3.340683231	3.399763323	3.121270753	3.593417535	4.053249938	3.830922846	5.547499248	4.564924663	3.551539239	3.534927013	3.685410427	3.402010223	3.564898293	3.14757483	5.49069106	3.731685331	3.864007795	3.441863615	3.340990595	3.383416667
Solyc09g090640.2	7.078917185	6.908906794	6.669378183	4.128458298	5.663554608	6.574512375	7.446468716	6.768215402	6.716247574	6.779159085	6.897092387	6.033217586	6.901587093	6.446579625	6.035994242	6.522670829	6.958238693	6.626881366	5.776450443	6.183414025	6.468206258	5.079262543	5.963365663	6.333713995	6.31986793	7.007653976	6.036596198
Solyc09g090660.2	10.42568196	10.18632618	10.61307426	11.3422729	10.91416486	10.52694285	10.57568529	10.64452246	10.90597926	10.71946582	10.59501379	11.15546775	10.29320502	10.79126947	11.02145719	10.87372987	10.55431706	10.59506486	11.33062949	11.18990692	10.91764167	11.37412638	11.15688069	10.99882388	10.9954285	10.66267082	11.01722994
Solyc09g090670.2	4.79237191	4.8340078	4.436367023	4.457348051	4.637973945	4.526156263	4.562422156	4.864548284	4.859279454	3.97337266	4.223150648	4.351330582	4.618826176	3.735794413	4.526156263	4.735815108	5.093096456	4.215926224	4.392880096	4.450770737	4.771761456	3.867390739	4.343571223	4.037440338	4.534917038	4.531994159	4.610054374
Solyc09g090680.2	8.048802181	7.756381322	8.051849249	8.863274955	8.008497921	8.392384519	8.191233878	8.005949701	8.304163449	7.785346868	7.869436937	8.375471716	6.225093477	4.720334898	7.56008887	8.018709235	7.546704046	6.99134855	8.564209961	7.782513586	7.148968492	5.359127971	7.090250135	5.621206506	7.578730499	6.830544978	6.880389563
Solyc09g090690.2	4.849261727	4.654532393	5.292527395	6.538537577	6.383478417	5.098627086	4.796146997	4.993741948	5.212342355	5.295491619	5.159622464	5.965356449	4.829954807	5.838989918	5.911249865	5.368429082	5.362359629	5.414184694	6.030500212	5.84943207	5.382032942	6.533533517	5.866591756	6.069544902	5.20761804	5.067951439	6.103417954
Solyc09g090700.1	9.519223756	9.437358352	9.794645391	9.872699659	10.105776	9.894060057	9.414987214	9.433838366	9.576657363	9.651159998	9.729388667	9.657093992	9.534974028	10.11310874	9.727356647	9.556940409	9.529946768	9.601608133	9.634963041	9.716955204	9.571956382	9.731464883	9.623405877	9.614445798	9.480702839	9.481030649	9.333690943
Solyc09g090720.2	6.259637808	6.642329052	5.580625875	4.907057415	4.866444317	5.874966224	6.502188513	6.023729213	5.790326806	5.637451145	5.998979155	4.566113182	7.324836887	5.365538787	4.795845925	5.16718622	6.207561838	5.632084204	4.460308262	4.46755774	5.605715332	4.392475115	4.881440628	4.735040045	6.263264373	6.723598805	4.464529978
Solyc09g090730.1	9.005080665	9.280981239	10.21857064	11.18966632	11.61886031	10.59077594	7.697166061	8.337581476	7.920685118	11.97863249	11.68592362	11.77989676	11.48566886	11.39503933	11.70067775	11.56117365	10.97049678	11.23209776	10.15213518	11.15273672	11.31692179	12.29540051	11.83895444	12.28514201	8.254978569	7.805833777	12.13688341
Solyc09g090810.1	8.509156899	8.424432326	8.615707263	8.33301293	8.306455188	8.206584666	8.446625039	8.681330551	8.58705382	8.352100844	8.441338482	8.585385928	8.387838159	8.889875073	8.594723331	8.500607526	8.416139586	8.568955559	8.92774904	8.804608689	8.973381007	8.543318438	8.69674551	8.593273898	8.51135944	8.745632783	8.876060355
Solyc09g090820.2	7.994546289	7.880420078	8.549594956	9.861714286	8.88409919	8.02561151	8.020897855	8.264968261	8.548476188	8.47863074	8.40848121	9.362308734	8.043173344	8.872308437	9.20997267	8.433259129	7.95194359	8.510868517	9.411928201	9.184124334	8.775731049	9.367267824	9.050682431	9.071713016	8.320632698	8.022339671	9.391729637
Solyc09g090940.2	9.477929205	9.372802389	9.485453713	9.193488126	9.322452488	9.298405834	9.616806784	9.564609343	9.6670365	9.251287254	9.18208694	9.231484374	8.891871866	9.031638563	9.383714544	9.505404961	9.620131252	9.465742044	9.300551333	9.471314849	9.30962819	9.147225661	9.244903771	9.220819002	9.70353627	9.78412365	9.751021001
Solyc09g090960.2	10.31041799	10.26931258	9.55015933	7.520961705	7.915568235	9.473848098	10.30691253	10.15451242	10.17559184	9.561464361	9.489540879	8.211790907	9.529138099	8.358703948	8.158198986	9.403980367	9.898856297	9.466827712	8.146200341	7.985940539	8.781375493	6.294379379	7.6221622	7.679538423	9.76003595	9.841148052	7.985605612
Solyc09g090980.2	8.16710537	8.774936888	9.568267446	11.047292	12.04347146	10.74678939	8.672458317	9.326382758	9.212153932	9.739874184	9.647641309	9.905392421	11.2733373	11.90162898	10.77886422	8.671955901	8.675084718	8.84266932	9.858830419	9.403451538	9.774707485	12.1422374	11.56157398	11.18127507	8.86149562	8.915903987	10.15194715
Solyc09g090990.2	2.78380162	3.216409815	4.232537266	7.460370701	8.915509747	6.550535988	2.513841216	2.720454352	3.280266354	4.467378456	4.56288968	5.219767809	4.813700972	7.148724865	6.57705833	2.672839171	2.893199078	3.606227742	3.588123305	4.440722668	3.277076987	9.130228441	6.150117087	7.478026369	2.72968578	2.832371486	5.370333478
Solyc09g091010.2	7.391620429	7.545561326	7.241392894	7.54052009	6.804213388	7.20808433	7.435026673	7.503791337	7.469430342	7.310083419	6.933394246	6.574366482	6.80996866	6.626770222	6.698746024	7.115497809	7.09584525	7.170706533	6.598674273	6.565491516	6.389304901	6.278246587	6.382771539	6.435216431	6.974272231	6.919080241	6.411444854
Solyc09g091030.2	7.184152852	7.040090141	7.253046935	7.729916053	7.381226502	6.922497122	7.203887917	7.712681154	7.919324665	7.103687756	6.845805339	6.89430325	8.06019777	8.800705613	8.918135595	7.336955209	6.887000452	7.660790025	7.28920151	7.565705972	7.65664924	9.319035167	7.398677929	8.629892638	6.900077457	7.191370443	10.24377275
Solyc09g091070.1	6.77613322	6.511108916	7.117126843	7.939369255	7.182081791	7.097089391	6.721300332	7.028988157	7.40926528	6.919084174	6.943837061	7.345403057	6.326955028	7.053133609	7.618722749	7.12789708	7.077344795	6.890063293	7.667443239	7.219331769	6.810811539	7.517367823	6.999768455	6.945106455	7.266810364	6.954773032	7.440499545
Solyc09g091100.2	4.205009659	4.980611616	3.72356218	4.154535486	3.456309686	3.615870231	4.817946785	4.022370616	3.842033231	3.961755781	3.634686545	3.313550477	4.568205813	3.509621216	3.349464795	3.519760113	4.186095801	3.80947092	3.310142701	3.251989818	3.318291903	3.893281084	3.464836985	2.926949881	4.177144107	4.202036037	3.68502585
Solyc09g091110.2	3.593425773	3.971087348	3.991216353	5.56608269	4.852014753	4.090180844	3.686711182	3.992001061	4.227072815	3.98684812	3.860207284	4.590482496	3.384342973	4.178943684	4.50933709	3.898861952	3.565373059	3.909000558	4.455234628	3.811879578	3.777146258	5.224866294	4.31219134	4.52915359	3.945517572	3.997962851	4.851633997
Solyc09g091170.2	10.00193762	10.17243932	9.77238771	8.225085631	9.12818596	9.84239302	9.847306751	9.68374064	9.766242623	9.964384499	10.03464282	9.002824175	10.27972413	9.666590374	9.323594491	9.577059066	9.853670338	9.664814707	9.064182164	9.398292263	9.677695063	8.714793526	9.038838218	9.18690272	9.660324611	9.721450017	8.964788401
Solyc09g091180.2	8.351167822	7.886264759	8.238565821	8.785568598	9.135357694	8.692763214	8.412622051	8.197342415	8.575726469	8.755304989	8.855011784	8.996990706	8.270738484	8.075696474	8.432912096	9.023952424	9.226203896	8.751466736	8.823460207	9.123166773	8.542468008	8.691336511	8.708771768	8.546452712	9.202410187	8.616291884	8.582105366
Solyc09g091210.2	2.960751586	2.965323734	2.768333478	2.983725284	2.737142413	2.584954905	2.276659663	2.524855257	2.257847765	2.614377349	2.587691404	2.586200974	2.520509074	2.343118384	2.718018108	2.576670844	2.865714488	2.977081407	2.88062428	2.408008642	2.481414339	3.184253151	2.829791075	2.912857253	2.584613692	2.365169656	3.215294542
Solyc09g091240.2	7.924874024	7.908026689	7.938806809	7.82813975	7.55594969	7.785213521	8.022440753	7.803933779	8.234926211	7.699338855	7.66804661	7.578706743	6.942159603	7.371967126	7.664131578	7.343004393	7.575766604	7.608710376	7.336431315	6.727676905	6.682583526	6.642990495	6.551284684	6.085735805	7.217630724	7.327599041	6.709565097
Solyc09g091250.2	6.574436137	6.671019034	6.810717997	7.140636304	7.168426119	6.706680963	6.685068206	6.912735744	6.847879172	6.630608258	6.718736797	6.840832319	6.319395772	6.96185325	7.120866702	6.601933456	6.397012793	6.596855926	6.650171851	6.984677843	6.730665054	7.600264407	7.216951639	7.305307824	6.547674423	6.845994094	6.892068296
Solyc09g091300.1	2.668644048	2.611369703	3.349256436	3.910929852	3.425997937	2.860810884	2.560039855	2.707330197	2.976292745	2.750706211	2.532692568	2.864119935	2.553082888	2.750706211	2.972097616	2.653118235	2.767214135	2.770773622	2.955336665	2.943759579	2.724353751	3.153505793	3.005094638	2.691304125	2.840295743	2.714147786	2.701391602
Solyc09g091340.1	2.668644048	2.611369703	3.349256436	3.910929852	3.425997937	2.860810884	2.560039855	2.707330197	2.976292745	2.750706211	2.532692568	2.864119935	2.553082888	2.750706211	2.972097616	2.653118235	2.767214135	2.770773622	2.955336665	2.943759579	2.724353751	3.153505793	3.005094638	2.691304125	2.840295743	2.714147786	2.701391602
Solyc09g091430.2	11.42210703	11.57129149	11.28231536	10.25510232	9.262504433	10.72951371	11.08653801	11.28574505	11.22489099	11.33199151	11.02677703	11.37154718	9.037238176	8.278693538	10.34432286	11.50187446	11.38452762	11.54215686	11.21813368	11.06308653	11.63640608	8.626801586	10.42372603	9.228481725	10.86273091	11.36754622	10.82256982
Solyc09g091440.2	8.594813243	8.400846246	8.860175707	9.74828588	9.210300969	8.753656751	8.445901819	8.640754576	8.939385027	8.703329824	8.733104014	9.60841445	8.672455623	9.192314517	9.438102905	9.118700305	8.657568583	8.881021902	9.410084064	9.390122438	9.132733539	9.95971552	9.573133733	9.369548362	8.818136671	8.483621056	9.553247348
Solyc09g091470.2	10.02628229	10.17731438	10.43745448	10.54680895	11.20303109	10.5842587	9.937853264	10.04768351	10.06214456	10.63721088	10.51966501	10.31154354	10.869825	11.08295033	10.62383132	10.03957292	10.07278131	10.24521087	9.959402737	10.05376589	10.10040423	11.07439591	10.53443954	10.78051353	9.564242721	9.924583044	10.20732378
Solyc09g091500.2	7.797576035	7.618324974	7.905630465	8.265170895	7.961597893	7.831417311	7.414703863	7.604930756	7.982914778	7.795823793	7.916423963	7.951559657	7.840544974	8.280946746	8.424099835	8.006770366	7.680570787	7.969668602	8.221112774	8.426588538	8.063546039	8.231766302	8.197778842	8.174441537	8.186743371	7.749705307	8.276280745
Solyc09g091510.2	5.740347957	5.269609529	5.300427171	5.4819979	5.124589069	4.966687247	5.520435701	5.167854066	5.613206704	6.031532625	6.171434722	6.059859195	5.35415325	4.625359283	6.776761996	8.056043518	7.947422755	7.935130488	6.090260377	8.62138647	7.692669253	7.913381694	8.381599268	6.991903731	7.030810682	7.068189615	9.684874171
Solyc09g091550.2	5.688516393	5.509120296	5.725128345	7.072009173	6.931105348	6.945847581	5.368624926	5.270029562	6.094260544	3.940123639	3.885510133	5.350389758	5.424698308	6.840176108	5.895029708	5.68623915	5.084264057	5.770527638	6.245231666	9.114858966	6.286717355	11.40784668	9.493789986	4.94747815	7.937699046	6.376452592	8.019549262
Solyc09g091570.2	7.147290522	6.861483421	7.340411659	8.652702854	8.16930778	7.395140301	7.033682524	7.464737263	7.594308574	7.586475654	7.501032755	8.170743304	7.179208488	8.015891697	8.197750314	7.443947122	7.152453782	7.517302634	8.171845115	8.079168027	7.604629005	8.781439763	8.038536953	7.999358712	7.135054967	7.001448771	7.935833789
Solyc09g091580.2	7.147290522	6.861483421	7.340411659	8.652702854	8.16930778	7.395140301	7.033682524	7.464737263	7.594308574	7.586475654	7.501032755	8.170743304	7.179208488	8.015891697	8.197750314	7.443947122	7.152453782	7.517302634	8.171845115	8.079168027	7.604629005	8.781439763	8.038536953	7.999358712	7.135054967	7.001448771	7.935833789
Solyc09g091600.2	5.561068566	5.442039753	5.670628381	8.229086102	7.259682032	6.109182077	5.669135613	6.119483652	6.072158195	4.174155586	4.451162684	6.308551884	6.818298551	8.009557484	8.428052443	5.183353259	4.338437709	4.917117845	6.954381849	6.84762782	6.858112505	9.144438886	8.203960455	7.3763756	5.759364411	6.135498918	7.480295495
Solyc09g091690.1	6.157510719	6.14090113	5.197769363	4.410062994	3.750075352	5.008587341	6.615513691	5.713915546	5.447535386	5.462307224	5.168234955	4.220446824	6.169825559	4.429271718	3.92923846	4.971746688	5.686644851	5.570522786	4.013224325	4.13257364	4.792663151	3.828089489	3.972754365	4.154537558	5.541458316	6.225633027	4.123149828
Solyc09g091740.2	5.423185768	5.433741152	5.589444431	6.153718318	6.204030671	5.722985065	5.500745623	5.466739447	5.831063722	5.617317019	5.583594994	5.991893575	5.499136291	5.728162102	5.581406485	5.463468857	5.475506784	5.622718679	5.777327573	5.693998783	5.553715719	5.518471171	5.763862496	5.692945041	5.997360855	5.796008344	5.546935737
Solyc09g091780.2	7.173992076	6.861902295	7.177261769	7.041872638	7.469406381	7.107973917	7.108338929	6.93116719	7.273916834	7.172360754	7.17458601	7.284848863	6.827234734	7.25037419	7.398885199	7.239787554	7.347373607	7.554362852	7.133640261	7.31046315	7.397208973	7.19573646	7.644789186	7.523998189	7.031560931	7.330539974	7.911619623
Solyc09g091820.2	10.9661196	10.98648857	10.81215152	10.38005989	10.84231219	11.16899062	10.80970761	10.80980212	10.7807137	10.88425333	10.94267357	10.59029836	11.17107244	10.86940058	10.84057419	10.68290119	10.93114215	10.72434394	10.51453616	10.33839875	10.73864553	10.48772183	10.38471874	10.8427672	10.46215399	10.46413109	10.2761935
Solyc09g091830.2	5.438278247	5.592176554	6.020253343	7.050637572	6.263630891	5.474065625	5.31291235	6.306845555	6.350203467	5.611041995	5.625455876	6.290005755	4.937487655	5.495234645	6.011278912	6.188778978	5.766519647	6.496432029	6.380856592	5.944146561	5.456676156	5.382823808	5.469524338	5.553056594	5.978800911	5.759232928	7.124225321
Solyc09g091840.2	8.656455608	8.531948744	8.911312773	10.19939484	10.33093513	9.377969428	8.59633689	8.772074076	8.655022905	9.227348459	9.137460649	9.447162171	10.03445825	10.52863359	10.251903	8.890193204	8.677317273	8.814352062	9.389264126	9.408536116	9.394794713	11.08298157	9.929380329	10.50583391	8.364760029	8.593271978	9.815137204
Solyc09g091900.2	7.947301477	7.976610416	7.705924935	7.959206333	7.94607772	8.247311352	8.080954815	8.197597631	8.167040922	8.002742477	7.784099315	7.644841555	8.043152004	7.711209901	7.77738643	8.20395738	8.235280932	7.779903748	8.293650751	8.161828159	8.131959099	7.894987876	7.922870778	8.102977907	8.502625278	7.99737905	7.644703662
Solyc09g091940.2	11.59957914	11.81930359	11.87578476	12.3928922	12.51767734	11.98749754	11.70587225	11.89578494	11.8497927	12.18811316	11.99523529	12.37826898	12.29947014	12.53633835	12.38865233	12.08755668	11.8334925	11.86381925	12.23211558	12.04907435	12.19942025	12.63025958	12.19990372	12.50156098	11.71868931	11.64464961	12.22612117
Solyc09g092040.2	9.46263337	9.443729088	8.902991563	7.019409647	8.330972327	9.328899799	9.354856792	8.959005392	9.116884488	9.622383229	9.469936948	8.134153965	9.938529051	8.880821764	8.13220543	8.832337231	9.555207746	8.932140638	7.892999327	8.578748594	9.237297253	7.846922258	8.563904942	9.003160003	9.664109771	9.619981573	8.137226965
Solyc09g092080.2	7.197125095	6.920760921	7.271989958	9.516096681	9.058164701	7.78971047	7.556968473	7.590846958	7.780738239	8.046303437	7.644365812	9.055867625	7.331392105	7.863845391	8.188962942	8.006826776	8.023887724	7.430495831	9.512141866	8.502218105	7.718185901	9.093036474	8.340803676	8.510567188	8.526611428	7.397572703	8.135988498
Solyc09g092090.2	8.307201206	8.395876825	8.510639267	8.850962355	8.891261253	8.52862945	8.358303397	8.416426868	8.580343971	8.609780657	8.678537771	8.814060427	8.094406318	8.760554574	8.724866574	8.843772835	8.857607784	8.740217743	8.723755377	8.864318635	8.324529453	9.017143452	8.717112715	8.622698425	8.465717483	8.352781918	8.704062792
Solyc09g092120.2	8.683630119	8.31499631	8.884215751	8.589847754	8.651957883	8.798185384	8.396146292	8.616148077	8.835517958	8.652943657	8.792006719	8.89331869	8.174260218	8.696521316	8.857981904	8.885202981	8.823949554	9.038183586	8.899215533	9.136970453	9.004182858	9.155299123	8.946871551	8.949642873	8.755608118	9.013689093	9.127407543
Solyc09g092160.2	8.032113314	8.205121681	8.685613882	8.612083706	8.6052503	8.009949141	8.131608435	8.500544965	8.341662266	7.988356635	8.006385666	8.478644329	7.60695763	8.649662833	7.968938204	8.077846591	7.738795223	8.482910493	8.17543622	7.368784695	7.511909217	7.579814311	7.751808524	7.214970944	7.193562324	8.267302774	7.389388108
Solyc09g092250.2	5.878414527	5.671466724	5.906147171	6.070769548	6.197282051	5.716385432	5.822774019	5.791853537	5.657881236	5.720683227	5.59867464	6.234022801	5.500025175	6.031578376	5.82090812	6.08439422	5.722935753	5.9658935	6.16254463	5.89477045	5.860803405	6.092874654	6.158326824	5.92074658	5.574768369	6.019086014	6.45690721
Solyc09g092270.2	6.385734856	7.334927907	6.306139957	5.819811746	5.254093655	5.908536798	6.809670503	6.753922843	6.460951626	5.889204481	5.722898721	5.628741347	6.544574255	5.670631815	5.004798927	5.649385519	6.058743519	5.956158088	5.760450227	5.594191582	6.376263908	4.416626768	5.872210476	5.01948858	6.70330761	7.248722291	5.421727579
Solyc09g092310.1	6.695892674	6.650400046	6.758935758	6.392894956	7.140443354	7.103845819	6.730556435	6.615542793	7.041911054	7.59792815	7.440087203	7.506545562	7.132573264	6.717445083	6.634383108	7.20215881	7.762340071	7.201761144	7.238301667	7.552589717	7.366376917	6.745653529	7.423586723	7.753706208	8.178123914	7.212785062	6.909883864
Solyc09g092320.2	7.202730557	6.974566481	7.420804206	8.066259281	8.252482774	7.796462212	7.328012372	7.366372559	7.729660453	8.257430769	8.088849635	8.598460139	7.489542933	7.569979615	7.776453276	8.074126974	8.210216309	7.820611208	8.439864663	8.57621147	8.149853111	8.204885835	8.541535984	8.802614414	8.843705507	7.700373687	8.073294009
Solyc09g092330.1	10.29483913	10.93399241	10.13623021	8.78309475	9.212963719	10.16968986	10.80786932	10.46192934	10.06402942	10.64036001	10.3658013	9.495828803	10.09699614	9.628139765	8.899296667	9.747305226	10.17340053	9.93936239	9.155318828	8.76932037	10.14484168	8.627082264	9.420708075	9.783367054	9.340786067	10.15188651	8.95805701
Solyc09g092340.2	4.811555285	4.988253852	4.485022972	3.906110424	3.914787383	4.405275548	4.839894112	4.742273314	4.434301212	4.371578797	4.30178359	3.840005138	4.434808087	4.266403828	4.300696995	4.89823762	5.017512682	4.973535046	4.0911032	4.555338111	5.142434418	3.700170072	3.99556129	4.306423907	4.953241953	5.090751541	4.375213773
